	KORS2	WTRS2	logFC	logCPM	F	PValue	FDR
76787	8434.42472973987	8384.57348496718	0.00446225234629498	7.95708041389295	0.0191102310931807	0.890786777177166	0.99911218134267
15229	58.0549164891215	55.3300947068052	0.025906097985916	0.543067973155331	0.0190269657973741	0.891023415766201	0.99911218134267
63873	93.8665686355195	89.2440353522906	0.0220333648264387	0.996665990642795	0.0189898156072659	0.891129166282022	0.99911218134267
66691	3439.55023663857	3464.29290307252	-0.00511779116447997	6.59886975619875	0.0189588387651412	0.891217424601133	0.99911218134267
233058	281.374243984786	292.458754731183	0.0138053528439195	3.05721607711572	0.0189608718413854	0.891218142894387	0.99911218134267
237073	266.842970649355	286.074198857487	-0.0115215887928921	2.89321012538645	0.0189164983973778	0.891338178530481	0.99911218134267
246782	711.653082656089	712.38142453232	0.00622642077046249	4.32311344742762	0.0189116939934817	0.891351889299025	0.99911218134267
78541	1461.73527278469	1461.42468676264	-0.0058040599257257	5.33709566649935	0.0188863395507434	0.891424275024871	0.99911218134267
66457	58.6471339106216	56.7259147487543	0.0181387900291047	0.677963658429683	0.0188762293738551	0.891453152910065	0.99911218134267
236604	883.109175809825	862.463797146505	0.00935072923226955	4.60178369087913	0.0188419961651383	0.891550992440435	0.99911218134267
667537	78.1309736317769	75.0729540223394	0.0213663011013721	1.19778329142905	0.0188261989337592	0.891596171947618	0.99911218134267
15353	480.525089752586	477.878158137887	-0.00755334136278919	3.72997494876942	0.0188083507819911	0.891647240265675	0.99911218134267
53313	274.583214697278	261.939225296738	-0.0123626568156661	3.06579641265504	0.0188040030885601	0.891659683915572	0.99911218134267
233011	276.600304623755	264.440924189268	0.0113835474636427	3.02443341865347	0.0187601154297422	0.891785378158947	0.99911218134267
68861	2054.2286186221	2214.591519489	-0.00941328009156617	5.71931916186213	0.0187819566625465	0.891787347987801	0.99911218134267
231125	1930.9518410454	1908.45364410313	-0.00641275585866979	6.01094792698109	0.0187395986806799	0.891844189523929	0.99911218134267
619331	97.1215959481857	96.3672438099418	0.0154655610475212	1.46383094502532	0.0187040531784645	0.891946158609495	0.99911218134267
12816	1335.82636279461	1345.40518392773	0.0108432234375018	5.25270205947115	0.0187296963197363	0.891960998247556	0.99911218134267
26370	1139.78661236677	1157.53215546182	-0.00801646288544047	4.97834861366083	0.0186949105015734	0.891972402093427	0.99911218134267
108707	1157.41447191647	1135.10663244709	0.00569077943832208	5.08753555017341	0.0186881732682907	0.891991745087211	0.99911218134267
64929	123.960353151858	127.916261911909	0.0160009900105235	1.79651922582622	0.0186617939317654	0.892067515933761	0.99911218134267
231659	3346.68876890715	3272.47035260571	-0.00996254135066358	6.59243041367761	0.0186766461304626	0.892136501778547	0.99911218134267
73430	201.766406924794	210.408483403564	-0.0103794256361318	2.58074725134776	0.0186151270781725	0.8922016935535	0.99911218134267
12667	2061.92784653949	2007.13511580539	0.00805244254286883	5.77017175849582	0.018592975542975	0.892278011674318	0.99911218134267
66627	972.482210086285	959.964843239512	0.00826154382181903	4.77958702676582	0.0185421201407772	0.892411949071115	0.99911218134267
69928	76.3978807761115	78.5381728480261	-0.0175259767012019	1.17293350663526	0.0184875538598839	0.892569372209351	0.99911218134267
85308	528.365732623147	544.816994988205	-0.00834589794132192	3.97590308728496	0.0183935814952858	0.892841037375029	0.99911218134267
16426	726.815695696045	727.512316054739	-0.0108544321421427	4.3565603958749	0.0183924255316188	0.892865916289166	0.99911218134267
68737	414.370354820871	401.001428921387	0.0101760473300957	3.75016553358473	0.0183749212215711	0.892895066530889	0.99911218134267
384061	2698.40903799189	2707.61995893338	-0.00568953185949813	6.25986450178468	0.018363574032573	0.892927934970361	0.99911218134267
231863	631.834606250568	603.067800098459	0.0125039677877136	4.20127932011002	0.0183844207704172	0.892930386634758	0.99911218134267
67795	79.835955646534	82.3438375619291	0.0166811133758287	1.12579753725168	0.0183537635694386	0.89295636044684	0.99911218134267
236733	6047.50359414768	6042.59614971667	-0.00471422845059099	7.48294862851239	0.0183425364982457	0.892988899994892	0.99911218134267
75786	6880.27198153939	7011.58216212766	0.00386759537252286	7.60612468967987	0.0183352499773929	0.893010024030548	0.99911218134267
12615	79.8625840618164	76.2624508172853	0.0164905540814637	0.987311337396223	0.0183331626358388	0.893016076139602	0.99911218134267
237353	1688.0933379434	1632.57101433951	0.0061835833937786	5.56404143536979	0.0183247399378896	0.89304050076292	0.99911218134267
69890	860.728459324727	862.729561298932	-0.00696554521694816	4.70481198117409	0.0182836833526017	0.893159640968837	0.99911218134267
93879	75.9908297510231	78.4146568051632	-0.0195834311335779	1.17262519783567	0.0182627898877513	0.893220323070365	0.99911218134267
71777	700.967154710921	714.300081899564	0.00888010413392945	4.27818318789157	0.0182565435047993	0.893238471668133	0.99911218134267
213409	68.4737765493837	73.6060595696156	-0.0206932024042985	1.17678215644427	0.0182016927668613	0.893397974157681	0.99911218134267
103836	1639.25337673583	1643.01380892508	-0.00692089159279108	5.4836221465094	0.0181573158092717	0.893527198799886	0.99911218134267
109904	229.81262873219	221.312365587804	0.0115925612021443	2.69926880280105	0.0181195654834104	0.893637253524076	0.99911218134267
353236	121.470315504169	114.34792485535	0.0160158270834285	2.00125386533254	0.0181124991177064	0.893657867295718	0.99911218134267
100040220	1241.74528271446	1252.33226701616	-0.00925550104855542	5.08160394880276	0.0181051225219703	0.893702295447525	0.99911218134267
12450	2878.44223234807	2954.68221797361	0.00551409977188711	6.21790975626327	0.018088972561079	0.89372652773477	0.99911218134267
16709	3735.80445713664	3845.68263173768	0.00594918946952191	6.75839349305257	0.0180827631704549	0.89374465694642	0.99911218134267
235633	445.797175796471	429.655775986567	-0.0104180312076563	3.6744057522381	0.0180515280317101	0.893835900563305	0.99911218134267
17984	4500.48230289098	4990.28989803686	-0.034306507689155	7.10602467743744	0.0181022120072661	0.893962364647917	0.99911218134267
12524	77.3734340479412	76.087903542723	0.0193776527553678	1.15787893009453	0.0180041849306803	0.893974351942975	0.99911218134267
14296	399.893614797907	409.051207431586	0.0118545822469503	3.37643111448235	0.0179915565046175	0.894011314149332	0.99911218134267
246103	1504.2861486926	1533.16129194823	-0.00527941559499583	5.48998866172582	0.0179713342943383	0.894070530169865	0.99911218134267
192734	433.165411593559	427.759084057023	0.00995253696689256	3.90395295397223	0.017922368845741	0.894214054751705	0.99911218134267
69922	54.5213444810697	53.3862331085085	0.0214643487386511	0.652129936414955	0.0179151596485775	0.894235202772135	0.99911218134267
66593	991.366447004689	983.74972845194	-0.0117922922016816	4.79283513000807	0.0179408375484756	0.894254002220871	0.99911218134267
56376	844.54268789704	848.618101525621	0.00873433517897615	4.6598064968726	0.0178737898333038	0.894356644079249	0.99911218134267
14571	4697.20276119871	4678.79740594002	-0.00470103894765004	7.0819379514432	0.0178566750898135	0.894406926345338	0.99911218134267
69895	337.37819232825	335.636805981729	0.0116246870914848	3.27919757361123	0.0178481188857519	0.894432073247926	0.99911218134267
67945	4102.71703138892	4159.89681541467	-0.00897079905734405	6.89717457368244	0.0178555168718054	0.894495895003104	0.99911218134267
19324	7549.61187815298	7705.24907916805	0.00524276351960428	7.74712676604042	0.0178143384293277	0.894531414876354	0.99911218134267
13560	1267.90231652366	1240.22549461388	-0.00567602245579001	5.1806297296104	0.0177978528085759	0.894579930644559	0.99911218134267
53627	2547.0454099658	2514.86072957322	-0.00464282042275532	6.20099464561871	0.0177846852707868	0.894618698017062	0.99911218134267
21427	802.74585076764	834.561587946625	-0.00748758477278586	4.51119201099537	0.0177845215943884	0.894619179998932	0.99911218134267
12748	1529.56137494062	1524.15588718161	0.00581747974364602	5.45379929839032	0.0177764292722524	0.894643012473352	0.99911218134267
76252	13003.129560311	12877.3371841214	-0.00379533103781456	8.54521911455325	0.0177528157624422	0.894712587561119	0.99911218134267
216766	1067.15162332753	1037.09840311801	-0.00726339281964182	4.96479884814414	0.017679950550466	0.894927575881923	0.99911218134267
194590	7954.82687231283	8447.71087532739	0.00603355788061754	7.81470152724029	0.0176676002501609	0.894964060036457	0.99911218134267
67979	4203.9511132792	4319.60821886222	-0.00661455548625868	6.91410764670659	0.0176613502435171	0.894982528195691	0.99911218134267
108927	1215.047215973	1223.09364420409	0.00919237415749402	4.97906682999027	0.0176269471379084	0.895105624259195	0.99911218134267
57340	8610.57352428765	8533.28743505383	-0.00482358612653476	7.9729659516863	0.0175611748605914	0.895278991923861	0.99911218134267
72047	3838.46503310868	3870.8683913177	0.00534110740073402	6.76823266878246	0.0175210394127491	0.895398012122704	0.99911218134267
13392	164.206604404443	163.9932808766	-0.0138040793967448	2.25783500071825	0.0174959458621377	0.895472496641933	0.99911218134267
217069	243.042662965767	229.568784075629	0.014208305476125	2.81623505483452	0.0174919836885112	0.895489743734654	0.99911218134267
18044	1024.44246368625	1000.13665444214	0.00841493839303162	4.79494085423183	0.0174709074828262	0.895546871611771	0.99911218134267
